entry,name,body_size,called_functions,callers
"0x8007882c","FUN_8007882c","28","FUN_800786e0;FUN_80078788","FUN_8002ef8c;FUN_80035194;FUN_80035d94;FUN_8003caf4;FUN_80049ef0;FUN_8004b86c;FUN_8007ccb4;FUN_8007dcd0;FUN_8007dea4;FUN_800885f0;FUN_8009048c;FUN_800908a4;FUN_80090bf8;FUN_80091544"
"0x80078848","FUN_80078848","184","FUN_800789b0","FUN_80035194;FUN_800509f8;FUN_8005bcd0;FUN_80078900;FUN_8008c968;FUN_8009048c;FUN_800908a4;FUN_80090bf8"
"0x80078900","FUN_80078900","176","FUN_800786e0;FUN_80078788;FUN_80078848","FUN_8002ef8c;FUN_80035194;FUN_8003caf4;FUN_8009048c;FUN_800908a4;FUN_80090bf8;FUN_80092e10;FUN_80093154;FUN_8009323c"
"0x800789b0","FUN_800789b0","48","","FUN_800786e0;FUN_80078788;FUN_80078848"
"0x800789e0","FUN_800789e0","72","","FUN_8003c890;FUN_80078564;FUN_80078dd0"
"0x80078a28","FUN_80078a28","68","","FUN_8002ef8c;FUN_80036b0c;FUN_800509f8;FUN_80064b1c;FUN_8008c968;FUN_800908a4;FUN_80090bf8;FUN_8009323c"
"0x80078a6c","FUN_80078a6c","204","","FUN_80078b58;FUN_8008ac10"
"0x80078b38","FUN_80078b38","32","","FUN_8002ef8c;FUN_80035194;FUN_80036f3c;FUN_8003c890;FUN_8004b86c;FUN_80064b1c;FUN_8009048c;FUN_800908a4;FUN_80093154"
"0x80078b58","FUN_80078b58","416","FUN_80078a6c","FUN_8005bcd0"
"0x80078cf8","FUN_80078cf8","136","","FUN_800908a4;FUN_80090bf8"
"0x80078d80","FUN_80078d80","80","FUN_80078514","FUN_800908a4;FUN_80090bf8"
"0x80078dd0","FUN_80078dd0","44","FUN_800789e0;FUN_8007921c","FUN_800908a4;FUN_80090bf8"
"0x80078dfc","FUN_80078dfc","168","FUN_80079264","FUN_80079020;FUN_80079050;FUN_800908a4;FUN_80090bf8"
"0x80078ea4","FUN_80078ea4","164","FUN_80079264","FUN_80079020;FUN_80079050;FUN_800908a4;FUN_80090bf8"
"0x80078f48","FUN_80078f48","184","FUN_80079264","FUN_80079020;FUN_80079050;FUN_800908a4;FUN_80090bf8"
"0x80079020","FUN_80079020","48","FUN_80078dfc;FUN_80078ea4;FUN_80078f48","FUN_80079050"
"0x80079050","FUN_80079050","132","FUN_80078dfc;FUN_80078ea4;FUN_80078f48;FUN_80079020","FUN_800908a4;FUN_80090bf8"
"0x800790d4","FUN_800790d4","12","","FUN_800908a4;FUN_80090bf8"
"0x800790e0","FUN_800790e0","316","FUN_800785d0","FUN_800908a4;FUN_80090bf8"
"0x8007921c","FUN_8007921c","72","","FUN_80078dd0"
"0x80079264","FUN_80079264","48","","FUN_80078dfc;FUN_80078ea4;FUN_80078f48"
"0x80079294","FUN_80079294","848","","FUN_800908a4;FUN_80090bf8"
"0x800796bc","FUN_800796bc","176","","FUN_8001d6cc;FUN_8004d198;FUN_80052984;FUN_8007ce40;FUN_8008d660"
"0x8007976c","FUN_8007976c","92","FUN_8007996c","FUN_80025d74;FUN_80026fac;FUN_80028f60;FUN_8002cd88;FUN_800383d0;FUN_8003c890"
"0x800797c8","FUN_800797c8","420","","FUN_8004878c"
"0x8007996c","FUN_8007996c","180","FUN_80079a20;FUN_80079a84","FUN_8001fdd4;FUN_800347d0;FUN_80047d00;FUN_80047f8c;FUN_8007976c"
"0x80079a20","FUN_80079a20","100","","FUN_80012170;FUN_800259a8;FUN_80027fac;FUN_80029820;FUN_80029b68;FUN_80036c5c;FUN_800383d0;FUN_8004ac9c;FUN_800508b8;FUN_8005b284;FUN_8005cd38;FUN_8007996c;FUN_8007ccb4;FUN_8007ce40;FUN_8008a3cc;FUN_80092720;FUN_800937c4;FUN_80093ed8"
"0x80079a84","FUN_80079a84","172","","FUN_8001fe70;FUN_80021b58;FUN_80023258;FUN_80023654;FUN_8002433c;FUN_80025d74;FUN_80026fac;FUN_80027fac;FUN_80028f60;FUN_80029aa4;FUN_8002a024;FUN_8002a500;FUN_80036c5c;FUN_8004d198;FUN_8005b284;FUN_8007996c;FUN_8007e1fc;FUN_80084d6c;FUN_8008a3cc;FUN_800937c4;FUN_80093ed8"
"0x80079b30","FUN_80079b30","236","","FUN_8002cd88;FUN_8003c890;FUN_8004878c;FUN_800645e0"
"0x80079c1c","FUN_80079c1c","72","","FUN_80019964;FUN_8001d6cc;FUN_80025cb8;FUN_80028f60;FUN_8002c6ec;FUN_80037b48;FUN_800383d0;FUN_8003c478;FUN_80064b1c"
"0x80079c64","FUN_80079c64","296","","FUN_8004b86c"
"0x80079d8c","FUN_80079d8c","296","","FUN_8003caf4;FUN_8005bcd0;FUN_800645e0;FUN_80085c20;FUN_80086394"
"0x80079eb4","FUN_80079eb4","1580","","FUN_80064b1c"
"0x8007a810","FUN_8007a810","172","","FUN_8001e748;FUN_8004ce9c;FUN_8007a998"
"0x8007a8bc","FUN_8007a8bc","220","","FUN_8001e748;FUN_8007a998;FUN_8007b0a4"
"0x8007a998","FUN_8007a998","636","FUN_8007a810;FUN_8007a8bc;FUN_8007ac14","FUN_80011860;FUN_8001194c;FUN_80012600;FUN_800141b4;FUN_80014738;FUN_80016190;FUN_80016f30;FUN_8001720c;FUN_800172d4;FUN_8001b16c;FUN_8001d070;FUN_8001d6cc;FUN_8001e5f8;FUN_8001fe70;FUN_80020bb8;FUN_800233d8;FUN_80023654;FUN_80024730;FUN_80024898;FUN_800250e4;FUN_80025bc8;FUN_80025d74;FUN_800265c4;FUN_80026a48;FUN_80026fac;FUN_80027fac;FUN_80028848;FUN_80028d70;FUN_80028f60;FUN_80029950;FUN_8002c2c8;FUN_800313a4;FUN_80031460;FUN_800347d0;FUN_80035e34;FUN_800383d0;FUN_8003bc04;FUN_800433e0;FUN_800436a0;FUN_80045898;FUN_80045994;FUN_80045c54;FUN_8004729c;FUN_8004878c;FUN_80048de8;FUN_8004a020;FUN_8004ac9c;FUN_8004b95c;FUN_8004ce9c;FUN_8004ea64;FUN_8004f5b8;FUN_8004fe08;FUN_800518b4;FUN_80054f6c;FUN_800563ec;FUN_80056520;FUN_80056648;FUN_800566dc;FUN_800587f4;FUN_80059b9c;FUN_80059f50;FUN_8005b1f4;FUN_8005b284;FUN_8005c0f8;FUN_8005c47c;FUN_8005d494;FUN_8007b4a4;FUN_8007b5bc;FUN_8007b840;FUN_8007b8b4;FUN_8007bb38;FUN_8007bb8c;FUN_8007ccb4;FUN_8007d254;FUN_8007d98c;FUN_8007e5d0;FUN_80084c44;FUN_80084d6c;FUN_800879b0;FUN_800888fc;FUN_800899bc;FUN_80089d0c;FUN_80089e6c;FUN_8008a18c;FUN_8008db08;FUN_8008dbf8;FUN_8008df58;FUN_8008f178;FUN_80090f44"
"0x8007ac14","FUN_8007ac14","164","","FUN_8001e748;FUN_8007a998;FUN_8007acb8;FUN_8007b0a4;FUN_8007d0c0"
"0x8007acb8","FUN_8007acb8","320","FUN_8007ac14","FUN_80011860;FUN_80012600;FUN_800141b4;FUN_800172d4;FUN_8001b16c;FUN_8001d070;FUN_8001d6cc;FUN_8001fe70;FUN_80023654;FUN_80024730;FUN_80024898;FUN_800250e4;FUN_80025bc8;FUN_80025d74;FUN_800265c4;FUN_80026a48;FUN_80026fac;FUN_80028848;FUN_80028d70;FUN_80029950;FUN_800313a4;FUN_80031460;FUN_800347d0;FUN_80035e34;FUN_8003bc04;FUN_800433e0;FUN_80045898;FUN_80045994;FUN_80045c54;FUN_8004729c;FUN_80048de8;FUN_8004a020;FUN_8004b95c;FUN_8004ce9c;FUN_8004ea64;FUN_8004fe08;FUN_80054f6c;FUN_800563ec;FUN_80056520;FUN_80056648;FUN_800587f4;FUN_80059b9c;FUN_80059f50;FUN_8005b1f4;FUN_8005b284;FUN_8005c0f8;FUN_8005c47c;FUN_8007b860;FUN_8007bb58;FUN_8007bb8c;FUN_8007ccb4;FUN_8007d254;FUN_8007d98c;FUN_8007e5d0;FUN_80084c44;FUN_80084d6c;FUN_800888fc;FUN_800899bc;FUN_80089d0c;FUN_80089e6c;FUN_8008a18c;FUN_80090f44"
"0x8007b0a4","FUN_8007b0a4","720","FUN_8007a8bc;FUN_8007ac14;FUN_8007b430","FUN_8001194c;FUN_80012600;FUN_800141b4;FUN_80016190;FUN_80016f30;FUN_8001720c;FUN_80023654;FUN_80025d74;FUN_800265c4;FUN_80026a48;FUN_80026fac;FUN_80028848;FUN_80028d70;FUN_80028f60;FUN_80029950;FUN_800347d0;FUN_80045994;FUN_80045c54;FUN_80048de8;FUN_8004ea64;FUN_8007b5bc;FUN_8007b8b4;FUN_8007bb8c;FUN_8007d254;FUN_8007d98c;FUN_800899bc;FUN_80089e6c;FUN_8008a18c;FUN_80090f44"
"0x8007b430","FUN_8007b430","116","","FUN_8007b0a4"
"0x8007b4a4","FUN_8007b4a4","248","FUN_8007a998;FUN_8007b59c;FUN_8007b894;FUN_8007bb8c","FUN_80014a78;FUN_8001fe70;FUN_80027af0;FUN_80029820;FUN_8002ab68;FUN_80035878;FUN_80047d00;FUN_80047f8c;FUN_80050c40;FUN_80050d50;FUN_8005d494"
"0x8007b59c","FUN_8007b59c","32","","FUN_8007b4a4"
"0x8007b5bc","FUN_8007b5bc","644","FUN_8007a998;FUN_8007b0a4;FUN_8007b840;FUN_8007b860",""
"0x8007b840","FUN_8007b840","32","FUN_8007a998","FUN_8007b5bc"
"0x8007b860","FUN_8007b860","52","FUN_8007acb8","FUN_8007b5bc"
"0x8007b894","FUN_8007b894","32","","FUN_8007b4a4"
"0x8007b8b4","FUN_8007b8b4","644","FUN_8007a998;FUN_8007b0a4;FUN_8007bb38;FUN_8007bb58",""
"0x8007bb38","FUN_8007bb38","32","FUN_8007a998","FUN_8007b8b4"
"0x8007bb58","FUN_8007bb58","52","FUN_8007acb8","FUN_8007b8b4"
"0x8007bb8c","FUN_8007bb8c","476","FUN_8007a998;FUN_8007acb8;FUN_8007b0a4","FUN_8007b4a4"
"0x8007bd68","FUN_8007bd68","672","FUN_8007c008;FUN_8008793c","FUN_80014a78;FUN_8001fe70;FUN_80027af0;FUN_8002ab68;FUN_800510d8"
"0x8007c008","FUN_8007c008","1848","FUN_8007c740;FUN_8007c7fc;FUN_8007cb90;FUN_8009047c","FUN_8007bd68"
"0x8007c740","FUN_8007c740","188","","FUN_8007c008"
"0x8007c7fc","FUN_8007c7fc","868","FUN_8007cb60;FUN_8007cb7c","FUN_8007c008"
"0x8007cb60","FUN_8007cb60","28","","FUN_80037a54;FUN_8007c7fc"
"0x8007cb7c","FUN_8007cb7c","20","","FUN_8007c7fc"
"0x8007cb90","FUN_8007cb90","292","","FUN_8007c008"
"0x8007ccb4","FUN_8007ccb4","396","FUN_80078564;FUN_80078578;FUN_8007882c;FUN_80079a20;FUN_8007a998;FUN_8007acb8;FUN_8007ce40","FUN_8002b478;FUN_8002b8c8;FUN_8002bb7c;FUN_8002bd60;FUN_8004fb00;FUN_800500f0;FUN_80051b2c;FUN_800525ec;FUN_80052984;FUN_800534e4;FUN_8005388c;FUN_80056910;FUN_80056d60;FUN_80056ecc;FUN_80057138;FUN_800576b0;FUN_80057b94;FUN_80057f6c;FUN_80058458;FUN_800587f4;FUN_80058be0;FUN_800592fc"
"0x8007ce40","FUN_8007ce40","584","FUN_800796bc;FUN_80079a20;FUN_8007d088","FUN_8007ccb4"
"0x8007d088","FUN_8007d088","56","","FUN_8007ce40"
"0x8007d0c0","FUN_8007d0c0","404","FUN_8007ac14","FUN_8007d254"
"0x8007d254","FUN_8007d254","1848","FUN_8007a998;FUN_8007acb8;FUN_8007b0a4;FUN_8007d0c0;FUN_8007d98c;FUN_8007da78;FUN_8007daac","FUN_80011814;FUN_800145e4;FUN_800148cc;FUN_80014c74;FUN_80015370;FUN_80015530;FUN_80015748;FUN_800158a4;FUN_80016200;FUN_80016320;FUN_80016510;FUN_8001695c;FUN_80016dc8;FUN_80018670;FUN_8002a500;FUN_8004ba6c;FUN_8004d198;FUN_8004d954;FUN_8007e1fc"
"0x8007d98c","FUN_8007d98c","236","FUN_8007a998;FUN_8007acb8;FUN_8007b0a4","FUN_8007d254"
"0x8007da78","FUN_8007da78","52","","FUN_8007d254"
"0x8007daac","FUN_8007daac","548","","FUN_8007d254"
"0x8007dcd0","FUN_8007dcd0","368","FUN_80078564;FUN_80078578;FUN_8007882c;FUN_8007de40","FUN_8002b478;FUN_8002b8c8;FUN_8002bb7c;FUN_8002bd60;FUN_8003a568;FUN_8004fb00;FUN_800500f0;FUN_80050328;FUN_80051b2c;FUN_800525ec;FUN_80052984;FUN_800534e4;FUN_8005388c;FUN_80056910;FUN_80056d60;FUN_80056ecc;FUN_80057138;FUN_800576b0;FUN_80057b94;FUN_80057e20;FUN_80057f6c;FUN_80058458;FUN_800587f4;FUN_80058be0;FUN_800592fc;FUN_800595a8"
"0x8007de40","FUN_8007de40","100","","FUN_8007dcd0"
"0x8007dea4","FUN_8007dea4","140","FUN_80078564;FUN_80078578;FUN_8007882c","FUN_8004fb00;FUN_80051b2c;FUN_80057e20;FUN_800595a8"
"0x8007df30","FUN_8007df30","64","","FUN_80011a48;FUN_80011dc8;FUN_80011e70;FUN_80012170;FUN_800129b4;FUN_80012bc8;FUN_800145e4;FUN_800148cc;FUN_80014c74;FUN_80015370;FUN_80015748;FUN_80015f90;FUN_8001695c;FUN_80018578;FUN_80018670;FUN_80018e40;FUN_8001bc10;FUN_8001bda8;FUN_8001c3e4;FUN_8001c4b8;FUN_8004ba6c;FUN_8004d198;FUN_8004d954"
"0x8007df70","FUN_8007df70","212","FUN_8008793c","FUN_800347d0;FUN_8005a194;FUN_8005a808"
"0x8007e044","FUN_8007e044","296","FUN_8008790c","FUN_8002a024;FUN_8002a2c0;FUN_8002a814;FUN_8002b478;FUN_8004fb00;FUN_800576b0;FUN_8005bbcc;FUN_8007e16c;FUN_8007e72c"
"0x8007e16c","FUN_8007e16c","144","FUN_800560dc;FUN_8007e044;FUN_8007e1fc","FUN_8002a2c0;FUN_8002bd60;FUN_8003a568;FUN_8003adf4;FUN_8004fb00;FUN_80050328;FUN_80050bbc;FUN_800525ec;FUN_8005292c;FUN_80052984;FUN_800534e4;FUN_8005388c;FUN_80056910;FUN_80057138;FUN_80057b94;FUN_80057f6c;FUN_80058458;FUN_800587f4;FUN_80058be0;FUN_800592fc;FUN_800595a8;FUN_80059874;FUN_8005bbcc"
"0x8007e1fc","FUN_8007e1fc","980","FUN_80079a84;FUN_8007d254;FUN_8007e5d0;FUN_8008790c;FUN_800937c4","FUN_8002a024;FUN_8002a814;FUN_8002b478;FUN_800576b0;FUN_8007e16c;FUN_8007e72c"
"0x8007e5d0","FUN_8007e5d0","124","FUN_8007a998;FUN_8007acb8;FUN_8007e64c","FUN_800142d8;FUN_8002a500;FUN_8004ac9c;FUN_8004c418;FUN_8004d564;FUN_8004d690;FUN_8004dae8;FUN_8007e1fc;FUN_8007f580"
"0x8007e64c","FUN_8007e64c","224","","FUN_8001d5b4;FUN_80020d54;FUN_80023654;FUN_80024730;FUN_80024a70;FUN_80024ca0;FUN_80025bc8;FUN_8002c110;FUN_8002dea4;FUN_80035e34;FUN_80039c38;FUN_800436a0;FUN_80048de8;FUN_8004f5b8;FUN_800518b4;FUN_80054f6c;FUN_800566dc;FUN_80059b9c;FUN_80059f50;FUN_8005b284;FUN_8005c0f8;FUN_8007e5d0"
"0x8007e72c","FUN_8007e72c","640","FUN_800560dc;FUN_8005f6d0;FUN_8005fa4c;FUN_8007e044;FUN_8007e1fc;FUN_8008f178;FUN_8009047c",""
"0x8007e9ac","FUN_8007e9ac","1312","FUN_8008790c","FUN_80014c74;FUN_8003adf4;FUN_800436a0;FUN_8004a020;FUN_8005cd38"
"0x8007eecc","FUN_8007eecc","124","","FUN_8001d6cc"
"0x8007ef48","FUN_8007ef48","1292","FUN_8007f454;FUN_8007f4d0;FUN_800937c4","FUN_80023654;FUN_80024730;FUN_80024ca0;FUN_8002b09c;FUN_8002b830;FUN_8002bd60;FUN_8002bf50;FUN_800438e4;FUN_80043b14;FUN_80043c74;FUN_80046564;FUN_8004ac9c;FUN_8004f5b8;FUN_800518b4;FUN_800531b8;FUN_800534e4;FUN_800566dc;FUN_80056910;FUN_80056d60;FUN_8005733c;FUN_80057b94;FUN_80057f6c;FUN_80058358;FUN_80058458;FUN_80058678;FUN_80058b14;FUN_80059184;FUN_80059b9c"
"0x8007f454","FUN_8007f454","124","","FUN_8007ef48;FUN_8007f580"
"0x8007f4d0","FUN_8007f4d0","176","","FUN_8007ef48;FUN_8007f580"
"0x8007f580","FUN_8007f580","1044","FUN_8004b83c;FUN_8007e5d0;FUN_8007f454;FUN_8007f4d0;FUN_800937c4","FUN_80012170;FUN_800127a0;FUN_800142d8;FUN_80015f90;FUN_8001b16c;FUN_80046564;FUN_80046e14;FUN_80047034;FUN_8004ac9c;FUN_8004c418;FUN_8004dae8;FUN_80056d60"
"0x8007f994","FUN_8007f994","828","","FUN_800645e0"
"0x8007fcd0","FUN_8007fcd0","624","FUN_8007ff44","FUN_80064b1c"
"0x8007ff44","FUN_8007ff44","188","","FUN_8007fcd0"
"0x80080000","FUN_80080000","444","FUN_800801bc","FUN_80064b1c"
"0x800801bc","FUN_800801bc","172","FUN_80080268","FUN_80080000"
"0x80080268","FUN_80080268","188","","FUN_800801bc"
"0x80080324","FUN_80080324","244","","FUN_80064b1c"
"0x800806a0","FUN_800806a0","108","","FUN_80080874;FUN_80080938"
"0x8008070c","FUN_8008070c","172","","FUN_80080874;FUN_80080938"
"0x800807b8","FUN_800807b8","188","","FUN_80080874;FUN_80080938"
"0x80080874","FUN_80080874","196","FUN_800806a0;FUN_8008070c;FUN_800807b8;FUN_80080d20","FUN_80080f08"
"0x80080938","FUN_80080938","276","FUN_800806a0;FUN_8008070c;FUN_800807b8;FUN_80080d20","FUN_80080f08"
"0x80080cb0","FUN_80080cb0","112","","FUN_80080f08;FUN_80081b18;FUN_8008252c"
"0x80080d20","FUN_80080d20","116","","FUN_80080874;FUN_80080938;FUN_80080f08"
"0x80080d94","FUN_80080d94","40","","FUN_80080f08;FUN_8008252c"
"0x80080dbc","FUN_80080dbc","52","","FUN_80080f08;FUN_8008252c"
"0x80080df0","FUN_80080df0","280","","FUN_80080f08;FUN_80081b18;FUN_8008252c"
"0x80080f08","FUN_80080f08","3012","FUN_80080874;FUN_80080938;FUN_80080cb0;FUN_80080d20;FUN_80080d94;FUN_80080dbc;FUN_80080df0;FUN_80081348;FUN_80081650;FUN_80081800","FUN_800509f8;FUN_8005bcd0;FUN_80084944;FUN_8008c968;FUN_80091544;FUN_80092e10"
"0x80081348","FUN_80081348","60","","FUN_80080f08"
"0x80081650","FUN_80081650","432","","FUN_80080f08"
"0x80081800","FUN_80081800","516","","FUN_80080f08"
"0x80081a04","FUN_80081a04","36","","FUN_8003bc04;FUN_80064b1c"
"0x80081a28","FUN_80081a28","240","","FUN_80060130"
"0x80081b18","FUN_80081b18","1124","FUN_80080cb0;FUN_80080df0;FUN_80081f7c;FUN_80082104;FUN_80082204;FUN_80082408","FUN_8003caf4;FUN_80084944;FUN_80092e10"
"0x80081f7c","FUN_80081f7c","392","","FUN_80081b18"
"0x80082104","FUN_80082104","256","","FUN_80081b18"
"0x80082204","FUN_80082204","516","","FUN_80081b18"
"0x80082408","FUN_80082408","292","","FUN_80081b18"
"0x8008252c","FUN_8008252c","956","FUN_80080cb0;FUN_80080d94;FUN_80080dbc;FUN_80080df0","FUN_8003caf4"
"0x800828e8","FUN_800828e8","1144","FUN_80082d60","FUN_80035d94;FUN_80049ef0"
"0x80082d60","FUN_80082d60","188","","FUN_800828e8"
"0x80082e1c","FUN_80082e1c","1060","FUN_80083940;FUN_80083c50","FUN_80083548"
"0x80083240","FUN_80083240","416","FUN_800833e0","FUN_80083548;FUN_80084684"
"0x800833e0","FUN_800833e0","204","","FUN_80083240"
"0x800834ac","FUN_800834ac","156","","FUN_80083548"
"0x80083548","FUN_80083548","992","FUN_80082e1c;FUN_80083240;FUN_800834ac;FUN_80083794;FUN_800837f4;FUN_8008389c;FUN_80083940;FUN_8008395c;FUN_80083a40;FUN_80083ad0;FUN_80083af4;FUN_80083c00;FUN_80083c50;FUN_80083e38;FUN_80083ea4;FUN_80083ef4;FUN_80083f54;FUN_80083ffc;FUN_800840a0;FUN_80084184;FUN_80084214;FUN_80084220;FUN_8008435c","FUN_80084684"
"0x80083794","FUN_80083794","96","","FUN_80083548;FUN_80084684"
"0x800837f4","FUN_800837f4","168","","FUN_80083548;FUN_80083940;FUN_80083a40"
"0x8008389c","FUN_8008389c","164","","FUN_80083548;FUN_80083940;FUN_80083a40;FUN_80084684"
"0x80083940","FUN_80083940","28","FUN_800837f4;FUN_8008389c","FUN_80082e1c;FUN_80083548"
"0x8008395c","FUN_8008395c","228","","FUN_80083548;FUN_80083a40"
"0x80083a40","FUN_80083a40","144","FUN_800837f4;FUN_8008389c;FUN_8008395c","FUN_80083548"
"0x80083ad0","FUN_80083ad0","36","","FUN_80083548;FUN_80084684"
"0x80083af4","FUN_80083af4","268","","FUN_80083548;FUN_80084220"
"0x80083c00","FUN_80083c00","80","","FUN_80083548;FUN_80083ea4;FUN_80084684"
"0x80083c50","FUN_80083c50","12","","FUN_80082e1c;FUN_80083548;FUN_80084684"
"0x80083c5c","FUN_80083c5c","72","","FUN_80083ef4"
"0x80083e38","FUN_80083e38","108","","FUN_80083548"
"0x80083ea4","FUN_80083ea4","80","FUN_80083c00","FUN_80083548"
"0x80083ef4","FUN_80083ef4","96","FUN_80083c5c","FUN_80083548"
"0x80083f54","FUN_80083f54","168","","FUN_80083548;FUN_80084184"
"0x80083ffc","FUN_80083ffc","164","","FUN_80083548;FUN_80084184"
"0x800840a0","FUN_800840a0","228","","FUN_80083548;FUN_80084184"
"0x80084184","FUN_80084184","144","FUN_80083f54;FUN_80083ffc;FUN_800840a0","FUN_80083548"
"0x80084214","FUN_80084214","12","","FUN_80083548"
"0x80084220","FUN_80084220","316","FUN_80083af4","FUN_80083548"
"0x8008435c","FUN_8008435c","808","","FUN_80083548"
"0x80084684","FUN_80084684","476","FUN_80083240;FUN_80083548;FUN_80083794;FUN_8008389c;FUN_80083ad0;FUN_80083c00;FUN_80083c50;FUN_80084860;FUN_80084944","FUN_800914b8"
"0x80084860","FUN_80084860","228","","FUN_80084684"
"0x80084944","FUN_80084944","260","FUN_80078514;FUN_80078564;FUN_80080f08;FUN_80081b18;FUN_800885f0;FUN_800886e0","FUN_80084684"
"0x80084a48","FUN_80084a48","508","FUN_80078514;FUN_80078564;FUN_800785ac;FUN_80078788","FUN_80064b1c"
"0x80084c44","FUN_80084c44","280","FUN_8007a998;FUN_8007acb8;FUN_80087a9c;FUN_800937c4",""
"0x80084d6c","FUN_80084d6c","2376","FUN_8001e748;FUN_8005f6d0;FUN_80079a84;FUN_8007a998;FUN_8007acb8;FUN_800856b4;FUN_800856d0;FUN_800856fc;FUN_80085744;FUN_80085788;FUN_800859d8;FUN_80085ac4;FUN_80085b74;FUN_8008790c","FUN_8001d6cc;FUN_8002d320"
"0x800856b4","FUN_800856b4","28","FUN_800856fc","FUN_80084d6c"
"0x800856d0","FUN_800856d0","44","","FUN_80084d6c"
"0x800856fc","FUN_800856fc","72","","FUN_80084d6c;FUN_800856b4"
"0x80085744","FUN_80085744","68","","FUN_80084d6c"
"0x80085788","FUN_80085788","260","","FUN_80084d6c"
"0x8008588c","FUN_8008588c","168","","FUN_800859d8;FUN_80085ac4"
"0x80085934","FUN_80085934","164","","FUN_800859d8;FUN_80085ac4"
"0x800859d8","FUN_800859d8","236","FUN_8008588c;FUN_80085934","FUN_80084d6c"
"0x80085ac4","FUN_80085ac4","176","FUN_8008588c;FUN_80085934","FUN_80084d6c"
"0x80085b74","FUN_80085b74","100","","FUN_80084d6c"
"0x80085c20","FUN_80085c20","1840","FUN_80079d8c;FUN_80086350;FUN_80086b4c;FUN_80086b74;FUN_80086b80;FUN_80086c84;FUN_80086e6c;FUN_80086f78;FUN_80086ffc;FUN_80087858","FUN_8002c504;FUN_8002d320"
"0x80086350","FUN_80086350","68","","FUN_80085c20"
"0x80086394","FUN_80086394","1976","FUN_80079d8c;FUN_80086b4c;FUN_80086b74;FUN_80086b80;FUN_80086c84;FUN_80086e6c;FUN_80086f38;FUN_80086f78;FUN_80086fbc;FUN_80086ffc;FUN_80087180;FUN_80087264;FUN_80087310;FUN_8008733c;FUN_80087458;FUN_800877a8","FUN_8002c504"
"0x80086b4c","FUN_80086b4c","40","FUN_80086b80","FUN_80085c20;FUN_80086394"
"0x80086b74","FUN_80086b74","12","","FUN_80085c20;FUN_80086394"
"0x80086b80","FUN_80086b80","260","","FUN_80085c20;FUN_80086394;FUN_80086b4c;FUN_80087310"
"0x80086c84","FUN_80086c84","172","FUN_80086d30;FUN_80086dd0","FUN_80085c20;FUN_80086394"
"0x80086d30","FUN_80086d30","160","","FUN_80086c84;FUN_80086e6c"
"0x80086dd0","FUN_80086dd0","156","","FUN_80086c84;FUN_80086e6c"
"0x80086e6c","FUN_80086e6c","204","FUN_80086d30;FUN_80086dd0","FUN_80085c20;FUN_80086394"
"0x80086f38","FUN_80086f38","64","","FUN_80086394"
"0x80086f78","FUN_80086f78","68","","FUN_80036b0c;FUN_80085c20;FUN_80086394;FUN_8008f97c;FUN_8009323c"
"0x80086fbc","FUN_80086fbc","64","","FUN_80086394"
"0x80086ffc","FUN_80086ffc","72","","FUN_80085c20;FUN_80086394"
"0x80087044","FUN_80087044","160","","FUN_80087180;FUN_80087264"
"0x800870e4","FUN_800870e4","156","","FUN_80087180;FUN_80087264"
"0x80087180","FUN_80087180","228","FUN_80087044;FUN_800870e4","FUN_80086394"
"0x80087264","FUN_80087264","172","FUN_80087044;FUN_800870e4","FUN_80086394"
"0x80087310","FUN_80087310","44","FUN_80086b80","FUN_80086394"
"0x8008733c","FUN_8008733c","284","","FUN_80086394"
"0x80087458","FUN_80087458","848","","FUN_80086394"
"0x800877a8","FUN_800877a8","176","","FUN_80086394"
"0x80087858","FUN_80087858","24","","FUN_80085c20"
"0x80087870","FUN_80087870","156","","FUN_8002c504;FUN_8005bcd0;FUN_8008790c;FUN_8008793c;FUN_800908a4;FUN_80090bf8"
"0x8008790c","FUN_8008790c","48","FUN_80087870","FUN_800228f0;FUN_8002a024;FUN_8002a368;FUN_80035194;FUN_800485b4;FUN_80050c40;FUN_80050d50;FUN_80051664;FUN_8005c2e0;FUN_8005c47c;FUN_8007e044;FUN_8007e1fc;FUN_8007e9ac;FUN_80084d6c;FUN_8008a3cc;FUN_8008dbf8;FUN_8009048c"
"0x8008793c","FUN_8008793c","116","FUN_80087870","FUN_80011f10;FUN_80012d04;FUN_80012fe4;FUN_800158a4;FUN_80018670;FUN_80018e40;FUN_80023654;FUN_80025bc8;FUN_80027fac;FUN_8002b09c;FUN_8002c504;FUN_8004b86c;FUN_80052984;FUN_800534e4;FUN_8005388c;FUN_80056910;FUN_8007bd68;FUN_8007df70;FUN_8008a55c"
"0x800879b0","FUN_800879b0","236","FUN_8007a998;FUN_80087a9c","FUN_800645e0"
