final_psx_address,beta_psx_address,repo_function,file,line,markers,comment,mapping_status,ghidra_entry,ghidra_name,body_size,called_functions,callers,rename_candidate
0x80062190,0x80062190,sub_62190,SPEC_PSX/SPECIFIC.C,185,<;F,"?, 62190(<) (F)",mapped,0x80062190,FUN_80062190,312,FUN_8005e1bc;FUN_8005f23c;FUN_8005fdd0;FUN_80060308;FUN_8006038c;FUN_80061320;FUN_80061a68;FUN_8006210c;FUN_8008fb90;FUN_8009013c;FUN_80091184;FUN_80093dcc,FUN_8001d6cc,yes
0x80062190,0x80062190,sub_62190,SPEC_PSXPC_N/SPECIFIC.C,185,<;F,"?, 62190(<) (F)",mapped,0x80062190,FUN_80062190,312,FUN_8005e1bc;FUN_8005f23c;FUN_8005fdd0;FUN_80060308;FUN_8006038c;FUN_80061320;FUN_80061a68;FUN_8006210c;FUN_8008fb90;FUN_8009013c;FUN_80091184;FUN_80093dcc,FUN_8001d6cc,yes
0x800622c8,0x80061658,S_Death,SPEC_PSX/SPECIFIC.C,630,<;<;F,"61658(<), 622C8(<) (F)",mapped,0x800622c8,FUN_800622c8,736,FUN_8005f23c;FUN_8005fdd0;FUN_8006038c;FUN_80061320;FUN_8006210c;FUN_80062730;FUN_80062790;FUN_800627b0;FUN_80063060;FUN_8008fb90;FUN_8009013c;FUN_80091184;FUN_800937c4;FUN_80093dcc,FUN_8001d6cc,yes
0x800622c8,0x80061658,S_Death,SPEC_PSXPC/SPECIFIC.C,582,,"61658, 622C8",mapped,0x800622c8,FUN_800622c8,736,FUN_8005f23c;FUN_8005fdd0;FUN_8006038c;FUN_80061320;FUN_8006210c;FUN_80062730;FUN_80062790;FUN_800627b0;FUN_80063060;FUN_8008fb90;FUN_8009013c;FUN_80091184;FUN_800937c4;FUN_80093dcc,FUN_8001d6cc,yes
0x800622c8,0x80061658,S_Death,SPEC_PSXPC_N/SPECIFIC.C,632,<;<;F,"61658(<), 622C8(<) (F)",mapped,0x800622c8,FUN_800622c8,736,FUN_8005f23c;FUN_8005fdd0;FUN_8006038c;FUN_80061320;FUN_8006210c;FUN_80062730;FUN_80062790;FUN_800627b0;FUN_80063060;FUN_8008fb90;FUN_8009013c;FUN_80091184;FUN_800937c4;FUN_80093dcc,FUN_8001d6cc,yes
0x80062320,0x80062320,S_DrawDarts,SPEC_PSX/DRAWSPKS.C,16,,"62320, ?",repo_only,,,,,,
0x80062320,0x80062320,S_DrawDarts,SPEC_PSXPC/DRAWSPKS.C,16,,"62320, ?",repo_only,,,,,,
0x80062320,0x80062320,S_DrawDarts,SPEC_PSXPC_N/DRAWSPKS.C,16,,"62320, ?",repo_only,,,,,,
0x800625a8,0x80061928,DisplayStatsUCunt,SPEC_PSX/SPECIFIC.C,763,<;<;F,"61928(<), 625A8(<) (F)",mapped,0x800625a8,FUN_800625a8,36,FUN_80063df4,FUN_80041710,yes
0x800625a8,0x80061928,DisplayStatsUCunt,SPEC_PSXPC/SPECIFIC.C,725,<;<;F,"61928(<), 625A8(<) (F)",mapped,0x800625a8,FUN_800625a8,36,FUN_80063df4,FUN_80041710,yes
0x800625a8,0x80061928,DisplayStatsUCunt,SPEC_PSXPC_N/SPECIFIC.C,765,<;<;F,"61928(<), 625A8(<) (F)",mapped,0x800625a8,FUN_800625a8,36,FUN_80063df4,FUN_80041710,yes
0x800625cc,0x80061ee8,mcDir,SPEC_PSX/MEMCARD.C,22,<;<;F;D,"61EE8(<), 625CC(<) (F) (D)",mapped,0x800625cc,FUN_800625cc,356,FUN_800660a4;FUN_8006eb58,FUN_800627b0;FUN_800629bc,yes
0x800625cc,0x80061ee8,mcDir,SPEC_PSXPC_N/MEMCARD.C,21,<;<;F;D,"61EE8(<), 625CC(<) (F) (D)",mapped,0x800625cc,FUN_800625cc,356,FUN_800660a4;FUN_8006eb58,FUN_800627b0;FUN_800629bc,yes
0x80062730,0x8006204c,mcOpen,SPEC_PSX/MEMCARD.C,63,<;<;F;*;D,"6204C(<), 62730(<) (F) (*) (D)",mapped,0x80062730,FUN_80062730,96,FUN_800627b0;FUN_8006a1fc;FUN_8006dd7c,FUN_800105c4;FUN_8003bc04;FUN_800622c8;FUN_80063060;FUN_80063520,yes
0x80062730,0x8006204c,mcOpen,SPEC_PSXPC/MEMCARD.C,58,<;<;F,"6204C(<), 62730(<) (F)",mapped,0x80062730,FUN_80062730,96,FUN_800627b0;FUN_8006a1fc;FUN_8006dd7c,FUN_800105c4;FUN_8003bc04;FUN_800622c8;FUN_80063060;FUN_80063520,yes
0x80062730,0x8006204c,mcOpen,SPEC_PSXPC_N/MEMCARD.C,62,<;<;F;*;D,"6204C(<), 62730(<) (F) (*) (D)",mapped,0x80062730,FUN_80062730,96,FUN_800627b0;FUN_8006a1fc;FUN_8006dd7c,FUN_800105c4;FUN_8003bc04;FUN_800622c8;FUN_80063060;FUN_80063520,yes
0x80062790,0x800620ac,mcClose,SPEC_PSX/MEMCARD.C,89,<;<;F;*;D,"620AC(<), 62790(<) (F) (*) (D)",mapped,0x80062790,FUN_80062790,32,FUN_8006ddec,FUN_800105c4;FUN_8003bc04;FUN_800622c8;FUN_80063060;FUN_80063520,yes
0x80062790,0x800620ac,mcClose,SPEC_PSXPC_N/MEMCARD.C,88,<;<;F;*;D,"620AC(<), 62790(<) (F) (*) (D)",mapped,0x80062790,FUN_80062790,32,FUN_8006ddec,FUN_800105c4;FUN_8003bc04;FUN_800622c8;FUN_80063060;FUN_80063520,yes
0x800627b0,0x800620cc,mcGetStatus,SPEC_PSX/MEMCARD.C,97,<;F,"620CC(<), 627B0 (F)",mapped,0x800627b0,FUN_800627b0,524,FUN_800625cc;FUN_8006de2c;FUN_8006e1b0;FUN_8006edc8,FUN_800622c8;FUN_80062730;FUN_80063060;FUN_80063520,yes
0x800627b0,0x800620cc,mcGetStatus,SPEC_PSXPC_N/MEMCARD.C,96,<;F,"620CC(<), 627B0 (F)",mapped,0x800627b0,FUN_800627b0,524,FUN_800625cc;FUN_8006de2c;FUN_8006e1b0;FUN_8006edc8,FUN_800622c8;FUN_80062730;FUN_80063060;FUN_80063520,yes
0x800629bc,0x800622d8,mcFormat,SPEC_PSX/MEMCARD.C,230,<;<;F,"622D8(<), 629BC(<) (F)",mapped,0x800629bc,FUN_800629bc,72,FUN_800625cc;FUN_8006edc8;FUN_8006efe0,,yes
0x800629bc,0x800622d8,mcFormat,SPEC_PSXPC/MEMCARD.C,233,<;<,"622D8(<), 629BC(<)",mapped,0x800629bc,FUN_800629bc,72,FUN_800625cc;FUN_8006edc8;FUN_8006efe0,,yes
0x800629bc,0x800622d8,mcFormat,SPEC_PSXPC_N/MEMCARD.C,229,<;<;F,"622D8(<), 629BC(<) (F)",mapped,0x800629bc,FUN_800629bc,72,FUN_800625cc;FUN_8006edc8;FUN_8006efe0,,yes
0x80062cf4,0x80062610,SPU_FreeSamples,SPEC_PSX/SPUSOUND.C,28,F;*,"62610, 62CF4 (F) (*)",mapped,0x80062cf4,FUN_80062cf4,64,FUN_80070d94;FUN_80093d90,,yes
0x80062cf4,0x80062610,SPU_FreeSamples,SPEC_PSXPC/SPUSOUND.C,26,F;*,"62610, 62CF4 (F) (*)",mapped,0x80062cf4,FUN_80062cf4,64,FUN_80070d94;FUN_80093d90,,yes
0x80062cf4,0x80062610,SPU_FreeSamples,SPEC_PSXPC_N/SPUSOUND.C,28,F;*,"62610, 62CF4 (F) (*)",mapped,0x80062cf4,FUN_80062cf4,64,FUN_80070d94;FUN_80093d90,,yes
0x80062d34,0x80062650,SPU_Init,SPEC_PSX/SPUSOUND.C,43,<;<;F;*;D,"62650(<), 62D34(<) (F) (*) (D)",mapped,0x80062d34,FUN_80062d34,148,FUN_80070b40;FUN_80070e10;FUN_80071778;FUN_80071974;FUN_80071ae4;FUN_80071b0c;FUN_80072348;FUN_8007256c;FUN_800936ac,FUN_80010064,yes
0x80062d34,0x80062650,SPU_Init,SPEC_PSXPC/SPUSOUND.C,41,<;<;F;*,"62650(<), 62D34(<) (F) (*)",mapped,0x80062d34,FUN_80062d34,148,FUN_80070b40;FUN_80070e10;FUN_80071778;FUN_80071974;FUN_80071ae4;FUN_80071b0c;FUN_80072348;FUN_8007256c;FUN_800936ac,FUN_80010064,yes
0x80062d34,0x80062650,SPU_Init,SPEC_PSXPC_N/SPUSOUND.C,43,<;<;F;*;D;D,"62650(<), 62D34(<) (F) (*) (D) (D)",mapped,0x80062d34,FUN_80062d34,148,FUN_80070b40;FUN_80070e10;FUN_80071778;FUN_80071974;FUN_80071ae4;FUN_80071b0c;FUN_80072348;FUN_8007256c;FUN_800936ac,FUN_80010064,yes
0x80062dc8,0x800626e4,DisplayFiles,SPEC_PSX/LOADSAVE.C,44,<;<,"626E4(<), 62DC8(<)",mapped,0x80062dc8,FUN_80062dc8,664,FUN_8005fad8;FUN_8005fb58;FUN_8005fbac;FUN_8005fc64;FUN_80065c74;FUN_80066098;FUN_8008fb90,,yes
0x80062dc8,0x800626e4,DisplayFiles,SPEC_PSXPC/LOADSAVE.C,35,<;<,"626E4(<), 62DC8(<)",mapped,0x80062dc8,FUN_80062dc8,664,FUN_8005fad8;FUN_8005fb58;FUN_8005fbac;FUN_8005fc64;FUN_80065c74;FUN_80066098;FUN_8008fb90,,yes
0x80062dc8,0x800626e4,DisplayFiles,SPEC_PSXPC_N/LOADSAVE.C,44,<;<,"626E4(<), 62DC8(<)",mapped,0x80062dc8,FUN_80062dc8,664,FUN_8005fad8;FUN_8005fb58;FUN_8005fbac;FUN_8005fc64;FUN_80065c74;FUN_80066098;FUN_8008fb90,,yes
0x80063060,0x8006297c,LoadGame,SPEC_PSX/LOADSAVE.C,119,<,"6297C(<), 63060",mapped,0x80063060,FUN_80063060,320,FUN_80062730;FUN_80062790;FUN_800627b0;FUN_8008fb90,FUN_8003cd54;FUN_800622c8,yes
0x80063060,0x8006297c,LoadGame,SPEC_PSXPC/LOADSAVE.C,110,,"6297C, 63060",mapped,0x80063060,FUN_80063060,320,FUN_80062730;FUN_80062790;FUN_800627b0;FUN_8008fb90,FUN_8003cd54;FUN_800622c8,yes
0x80063060,0x8006297c,LoadGame,SPEC_PSXPC_N/LOADSAVE.C,119,<,"6297C(<), 63060",mapped,0x80063060,FUN_80063060,320,FUN_80062730;FUN_80062790;FUN_800627b0;FUN_8008fb90,FUN_8003cd54;FUN_800622c8,yes
0x80063520,0x80062e3c,SaveGame,SPEC_PSX/LOADSAVE.C,335,,"62E3C, 63520",mapped,0x80063520,FUN_80063520,640,FUN_80062730;FUN_80062790;FUN_800627b0;FUN_800660b0;FUN_8008fb90,FUN_8003cd74,yes
0x80063520,0x80062e3c,SaveGame,SPEC_PSXPC/LOADSAVE.C,319,,"62E3C, 63520",mapped,0x80063520,FUN_80063520,640,FUN_80062730;FUN_80062790;FUN_800627b0;FUN_800660b0;FUN_8008fb90,FUN_8003cd74,yes
0x80063520,0x80062e3c,SaveGame,SPEC_PSXPC_N/LOADSAVE.C,335,,"62E3C, 63520",mapped,0x80063520,FUN_80063520,640,FUN_80062730;FUN_80062790;FUN_800627b0;FUN_800660b0;FUN_8008fb90,FUN_8003cd74,yes
0x80063ddc,0x80063ddc,if,SPEC_PSX/REQUEST.C,177,,loc_63DDC,repo_only,,,,,,
0x80063ddc,0x80063ddc,if,SPEC_PSXPC/REQUEST.C,184,,loc_63DDC,repo_only,,,,,,
0x80063ddc,0x80063ddc,if,SPEC_PSXPC_N/REQUEST.C,177,,loc_63DDC,repo_only,,,,,,
0x80063df4,0x80063718,Requester,SPEC_PSX/REQUEST.C,14,<;F,"63718(<), 63DF4 (F)",mapped,0x80063df4,FUN_80063df4,2028,FUN_8005fad8;FUN_8005fb58;FUN_8005fbac;FUN_8005fc64;FUN_8005fd20;FUN_80061340;FUN_8008fb90;FUN_8008ff20;FUN_8009006c;FUN_800937c4,FUN_800625a8,yes
0x80063df4,0x80063718,Requester,SPEC_PSXPC/REQUEST.C,12,,"63718, 63DF4",mapped,0x80063df4,FUN_80063df4,2028,FUN_8005fad8;FUN_8005fb58;FUN_8005fbac;FUN_8005fc64;FUN_8005fd20;FUN_80061340;FUN_8008fb90;FUN_8008ff20;FUN_8009006c;FUN_800937c4,FUN_800625a8,yes
0x80063df4,0x80063718,Requester,SPEC_PSXPC_N/REQUEST.C,14,<;F,"63718(<), 63DF4 (F)",mapped,0x80063df4,FUN_80063df4,2028,FUN_8005fad8;FUN_8005fb58;FUN_8005fbac;FUN_8005fc64;FUN_8005fd20;FUN_80061340;FUN_8008fb90;FUN_8008ff20;FUN_8009006c;FUN_800937c4,FUN_800625a8,yes
0x80063e90,0x80063e90,if,SPEC_PSX/REQUEST.C,196,,loc_63E90,repo_only,,,,,,
0x80063e90,0x80063e90,if,SPEC_PSXPC/REQUEST.C,202,,loc_63E90,repo_only,,,,,,
0x80063e90,0x80063e90,if,SPEC_PSXPC_N/REQUEST.C,196,,loc_63E90,repo_only,,,,,,
0x800645e0,0x80063f04,DrawPhaseGame,SPEC_PSX/DRAWPHAS.C,51,<;<;F,"63F04(<), 645E0(<) (F)",mapped,0x800645e0,FUN_800645e0,1340,FUN_8002c504;FUN_8002d320;FUN_80035078;FUN_8003b268;FUN_8005f23c;FUN_8005f730;FUN_80061320;FUN_80064b1c;FUN_80065528;FUN_800655a8;FUN_80078564;FUN_80078578;FUN_80079b30;FUN_80079d8c;FUN_8007f994;FUN_800879b0;FUN_80091748;FUN_800917b4;FUN_80091de8,FUN_800105c4;FUN_80010a84,yes
0x800645e0,0x80063f04,DrawPhaseGame,SPEC_PSXPC/DRAWPHAS.C,49,,"63F04, 645E0",mapped,0x800645e0,FUN_800645e0,1340,FUN_8002c504;FUN_8002d320;FUN_80035078;FUN_8003b268;FUN_8005f23c;FUN_8005f730;FUN_80061320;FUN_80064b1c;FUN_80065528;FUN_800655a8;FUN_80078564;FUN_80078578;FUN_80079b30;FUN_80079d8c;FUN_8007f994;FUN_800879b0;FUN_80091748;FUN_800917b4;FUN_80091de8,FUN_800105c4;FUN_80010a84,yes
0x800645e0,0x80063f04,DrawPhaseGame,SPEC_PSXPC_N/DRAWPHAS.C,64,<;<;F,"63F04(<), 645E0(<) (F)",mapped,0x800645e0,FUN_800645e0,1340,FUN_8002c504;FUN_8002d320;FUN_80035078;FUN_8003b268;FUN_8005f23c;FUN_8005f730;FUN_80061320;FUN_80064b1c;FUN_80065528;FUN_800655a8;FUN_80078564;FUN_80078578;FUN_80079b30;FUN_80079d8c;FUN_8007f994;FUN_800879b0;FUN_80091748;FUN_800917b4;FUN_80091de8,FUN_800105c4;FUN_80010a84,yes
0x80064b1c,0x800643fc,DrawRooms,SPEC_PSX/DRAWPHAS.C,206,<;<;F,"643FC(<), 64B1C(<) (F)",mapped,0x80064b1c,FUN_80064b1c,2572,FUN_8001d5b4;FUN_8002c110;FUN_8002c3f8;FUN_80035878;FUN_8005f6f8;FUN_80076c78;FUN_80078514;FUN_80078564;FUN_800785ac;FUN_800785d0;FUN_80078788;FUN_80078a28;FUN_80078b38;FUN_80079c1c;FUN_80079eb4;FUN_8007fcd0;FUN_80080000;FUN_80080324;FUN_80081a04;FUN_80084a48;FUN_80087ca0;FUN_8008ac10;FUN_8008c968;FUN_8008f97c;FUN_800913b8;FUN_800914b8;FUN_8009181c;FUN_80091fd0;FUN_80092e10;FUN_800937c4,FUN_800645e0,yes
0x80064b1c,0x800643fc,DrawRooms,SPEC_PSXPC/DRAWPHAS.C,204,<;<;F,"643FC(<), 64B1C(<) (F)",mapped,0x80064b1c,FUN_80064b1c,2572,FUN_8001d5b4;FUN_8002c110;FUN_8002c3f8;FUN_80035878;FUN_8005f6f8;FUN_80076c78;FUN_80078514;FUN_80078564;FUN_800785ac;FUN_800785d0;FUN_80078788;FUN_80078a28;FUN_80078b38;FUN_80079c1c;FUN_80079eb4;FUN_8007fcd0;FUN_80080000;FUN_80080324;FUN_80081a04;FUN_80084a48;FUN_80087ca0;FUN_8008ac10;FUN_8008c968;FUN_8008f97c;FUN_800913b8;FUN_800914b8;FUN_8009181c;FUN_80091fd0;FUN_80092e10;FUN_800937c4,FUN_800645e0,yes
0x80064b1c,0x800643fc,DrawRooms,SPEC_PSXPC_N/DRAWPHAS.C,219,<;<;F,"643FC(<), 64B1C(<) (F)",mapped,0x80064b1c,FUN_80064b1c,2572,FUN_8001d5b4;FUN_8002c110;FUN_8002c3f8;FUN_80035878;FUN_8005f6f8;FUN_80076c78;FUN_80078514;FUN_80078564;FUN_800785ac;FUN_800785d0;FUN_80078788;FUN_80078a28;FUN_80078b38;FUN_80079c1c;FUN_80079eb4;FUN_8007fcd0;FUN_80080000;FUN_80080324;FUN_80081a04;FUN_80084a48;FUN_80087ca0;FUN_8008ac10;FUN_8008c968;FUN_8008f97c;FUN_800913b8;FUN_800914b8;FUN_8009181c;FUN_80091fd0;FUN_80092e10;FUN_800937c4,FUN_800645e0,yes
0x80064ef8,0x80064ef8,MGDrawSprite,SPEC_PSX/DRAWPHAS.C,616,<;F,64EF8(<) ? (F),repo_only,,,,,,
0x80064ef8,0x80064ef8,MGDrawSprite,SPEC_PSXPC/DRAWPHAS.C,609,<,64EF8(<) ?,repo_only,,,,,,
0x80064ef8,0x80064ef8,MGDrawSprite,SPEC_PSXPC_N/DRAWPHAS.C,658,<;F,64EF8(<) ? (F),repo_only,,,,,,
0x80065528,0x80064e78,SortOutWreckingBallDraw,SPEC_PSX/DRAWPHAS.C,592,<;<;F,"64E78(<), 65528(<) (F)",mapped,0x80065528,FUN_80065528,128,,FUN_800645e0,yes
0x80065528,0x80064e78,SortOutWreckingBallDraw,SPEC_PSXPC/DRAWPHAS.C,585,<;<;F,"64E78(<), 65528(<) (F)",mapped,0x80065528,FUN_80065528,128,,FUN_800645e0,yes
0x80065528,0x80064e78,SortOutWreckingBallDraw,SPEC_PSXPC_N/DRAWPHAS.C,634,<;<;F,"64E78(<), 65528(<) (F)",mapped,0x80065528,FUN_80065528,128,,FUN_800645e0,yes
0x800764d0,0x800764d0,mPushMatrix0,SPEC_PSXPC/MATHS.C,504,F,764D0 (F),repo_only,,,,,,
0x800764d0,0x800764d0,mPushMatrix0,SPEC_PSXPC_N/MATHS.C,1222,F,764D0 (F),repo_only,,,,,,
0x80076558,0x80076558,mTranslate,SPEC_PSXPC/MATHS.C,184,<,76558(<) (!),repo_only,,,,,,
0x80076558,0x80076558,mTranslate,SPEC_PSXPC_N/MATHS.C,285,<,76558(<) (!),repo_only,,,,,,
0x8007669c,0x8007669c,mRotX,SPEC_PSXPC/MATHS.C,297,,7669C,repo_only,,,,,,
0x8007669c,0x8007669c,mRotX,SPEC_PSXPC_N/MATHS.C,416,F,7669C (F),repo_only,,,,,,
0x80076744,0x80076744,mRotY,SPEC_PSXPC/MATHS.C,302,,76744,repo_only,,,,,,
0x80076744,0x80076744,mRotY,SPEC_PSXPC_N/MATHS.C,470,F,76744 (F),repo_only,,,,,,
0x800767e8,0x800767e8,mRotYXZ,SPEC_PSXPC/MATHS.C,354,,767E8,repo_only,,,,,,
0x800767e8,0x800767e8,mRotYXZ,SPEC_PSXPC_N/MATHS.C,523,F,767E8 (F),repo_only,,,,,,
0x80076804,0x80076804,mRotZ,SPEC_PSXPC/MATHS.C,360,,76804,repo_only,,,,,,
0x80076804,0x80076804,mRotZ,SPEC_PSXPC_N/MATHS.C,549,F,76804 (F),repo_only,,,,,,
0x800768bc,0x800768bc,mRotSuperPackedYXZ,SPEC_PSXPC/MATHS.C,365,,768BC,repo_only,,,,,,
0x800768bc,0x800768bc,mRotSuperPackedYXZ,SPEC_PSXPC_N/MATHS.C,873,,768BC,repo_only,,,,,,
0x8007693c,0x8007693c,mRotPackedYXZ,SPEC_PSXPC/MATHS.C,370,,7693C,repo_only,,,,,,
0x8007693c,0x8007693c,mRotPackedYXZ,SPEC_PSXPC_N/MATHS.C,933,F,7693C (F),repo_only,,,,,,
0x8007696c,0x8007696c,SetRotation,SPEC_PSXPC/MATHS.C,375,,7696C,repo_only,,,,,,
0x8007696c,0x8007696c,SetRotation,SPEC_PSXPC_N/MATHS.C,938,<;F,7696C(<) (F),repo_only,,,,,,
0x80076970,0x80076970,setrot,SPEC_PSXPC/MATHS.C,380,,76970 TOCHECK,repo_only,,,,,,
0x80076970,0x80076970,setrot,SPEC_PSXPC_N/MATHS.C,957,,76970 TOCHECK,repo_only,,,,,,
0x80076a28,0x80076a28,ASM_GetBounds,SPEC_PSXPC/MATHS.C,409,,76A28,repo_only,,,,,,
0x80076a28,0x80076a28,GetBounds,SPEC_PSXPC/MATHS.C,414,,76A28,repo_only,,,,,,
0x80076a28,0x80076a28,ASM_GetBounds,SPEC_PSXPC_N/MATHS.C,1098,,76A28,repo_only,,,,,,
0x80076a28,0x80076a28,GetBounds,SPEC_PSXPC_N/MATHS.C,1103,,76A28,repo_only,,,,,,
0x80076b14,0x80076b14,mClipBoundingBox,SPEC_PSXPC/MATHS.C,429,,76B14,repo_only,,,,,,
0x80076b14,0x80076b14,mClipBoundingBox,SPEC_PSXPC_N/MATHS.C,1118,,76B14,repo_only,,,,,,
0x80076cb4,0x80076cb4,InitInterpolation,SPEC_PSXPC/MATHS.C,434,,76CB4,repo_only,,,,,,
0x80076cb4,0x80076cb4,InitInterpolation,SPEC_PSXPC_N/MATHS.C,1123,<,76CB4(<),repo_only,,,,,,
0x80076d3c,0x80076d3c,iPushMatrix0,SPEC_PSXPC/MATHS.C,471,<;<;F,"76D3C(<), ?(<) (F)",repo_only,,,,,,
0x80076d3c,0x80076d3c,iPushMatrix0,SPEC_PSXPC_N/MATHS.C,1179,<;<;F,"76D3C(<), ?(<) (F)",repo_only,,,,,,
0x80076d3c,0x80076d3c,iPushMatrix,SPEC_PSXPC_N/MATHS.C,1184,<;<;F,"76D3C(<), ?(<) (F)",repo_only,,,,,,
0x80076d8c,0x80076d8c,iPopMatrix,SPEC_PSXPC/MATHS.C,495,<;<,"76D8C(<), ?(<) TOCHECK",repo_only,,,,,,
0x80076d8c,0x80076d8c,iPopMatrix,SPEC_PSXPC_N/MATHS.C,1214,<;<,"76D8C(<), ?(<)",repo_only,,,,,,
0x80076e60,0x80076e60,iRotY,SPEC_PSXPC_N/MATHS.C,610,,76E60,repo_only,,,,,,
0x80076f04,0x80076f04,iRotZ,SPEC_PSXPC_N/MATHS.C,738,,76F04,repo_only,,,,,,
0x80076fdc,0x80076fdc,iRotPackedYXZ,SPEC_PSXPC_N/MATHS.C,811,<,76FDC(<),repo_only,,,,,,
0x8007700c,0x8007700c,iRotSuperPackedYXZ,SPEC_PSXPC_N/MATHS.C,818,<,7700C(<),repo_only,,,,,,
0x80077090,0x80077090,iTranslateXYZ,SPEC_PSXPC_N/MATHS.C,2235,F,77090 (F),repo_only,,,,,,
0x8007709c,0x8007709c,iTranslateXYZ2,SPEC_PSXPC_N/MATHS.C,2106,F,7709C (F),repo_only,,,,,,
0x800771d8,0x800771d8,iLoadMatrix,SPEC_PSXPC_N/MATHS.C,1068,<;F,771D8(<) (F),repo_only,,,,,,
0x80077250,0x80077250,InterpolateMatrix,SPEC_PSXPC_N/MATHS.C,996,<,77250(<),repo_only,,,,,,
0x80077928,0x80077928,phd_GetVectorAngles,SPEC_PSXPC_N/MATHS.C,1872,F,77928 (F),repo_only,,,,,,
0x800779dc,0x800779dc,mSqrt,SPEC_PSXPC_N/MATHS.C,118,,779DC,repo_only,,,,,,
0x80078514,0x800764d0,mPushMatrix,SPEC_PSXPC/MATHS.C,169,<;<;F;START,"764D0(<), 78514(<) (F) (START)",mapped,0x80078514,FUN_80078514,80,,FUN_8002ef8c;FUN_80035194;FUN_80035d94;FUN_80036b0c;FUN_8003caf4;FUN_80049ef0;FUN_800509f8;FUN_8005bcd0;FUN_80062a04;FUN_80064b1c;FUN_80078d80;FUN_80084944;FUN_80084a48;FUN_800888fc;FUN_8008c968;FUN_8009048c;FUN_800908a4;FUN_80090bf8;FUN_80091544;FUN_80091fd0;FUN_80092720;FUN_80092e10;FUN_8009323c,yes
0x80078514,0x800764d0,mPushMatrix,SPEC_PSXPC_N/MATHS.C,253,<;<;F,"764D0(<), 78514(<) (F)",mapped,0x80078514,FUN_80078514,80,,FUN_8002ef8c;FUN_80035194;FUN_80035d94;FUN_80036b0c;FUN_8003caf4;FUN_80049ef0;FUN_800509f8;FUN_8005bcd0;FUN_80062a04;FUN_80064b1c;FUN_80078d80;FUN_80084944;FUN_80084a48;FUN_800888fc;FUN_8008c968;FUN_8009048c;FUN_800908a4;FUN_80090bf8;FUN_80091544;FUN_80091fd0;FUN_80092720;FUN_80092e10;FUN_8009323c,yes
0x80078564,0x80076520,mPopMatrix,SPEC_PSXPC/MATHS.C,174,<;<;F,"76520(<), 78564(<) (F)",mapped,0x80078564,FUN_80078564,20,FUN_800789e0,FUN_8002d320;FUN_8002ef8c;FUN_80035194;FUN_80035d94;FUN_80036b0c;FUN_80036f3c;FUN_8003c890;FUN_8003caf4;FUN_80049ef0;FUN_8004b86c;FUN_800509f8;FUN_8005bcd0;FUN_80062a04;FUN_800645e0;FUN_80064b1c;FUN_8007ccb4;FUN_8007dcd0;FUN_8007dea4;FUN_80084944;FUN_80084a48;FUN_800885f0;FUN_800888fc;FUN_8008c968;FUN_8009048c;FUN_800908a4;FUN_80090bf8;FUN_80091544;FUN_80091fd0;FUN_80092720;FUN_80092e10;FUN_80093154;FUN_8009323c,yes
0x80078564,0x80076520,mPopMatrix,SPEC_PSXPC_N/MATHS.C,270,<;<;F,"76520(<), 78564(<) (F)",mapped,0x80078564,FUN_80078564,20,FUN_800789e0,FUN_8002d320;FUN_8002ef8c;FUN_80035194;FUN_80035d94;FUN_80036b0c;FUN_80036f3c;FUN_8003c890;FUN_8003caf4;FUN_80049ef0;FUN_8004b86c;FUN_800509f8;FUN_8005bcd0;FUN_80062a04;FUN_800645e0;FUN_80064b1c;FUN_8007ccb4;FUN_8007dcd0;FUN_8007dea4;FUN_80084944;FUN_80084a48;FUN_800885f0;FUN_800888fc;FUN_8008c968;FUN_8009048c;FUN_800908a4;FUN_80090bf8;FUN_80091544;FUN_80091fd0;FUN_80092720;FUN_80092e10;FUN_80093154;FUN_8009323c,yes
0x80078578,0x80076534,mPushUnitMatrix,SPEC_PSXPC/MATHS.C,179,<;<,"76534(<), 78578(<) (! Incorrect, redo, ida asm is bad)",mapped,0x80078578,FUN_80078578,36,,FUN_8002d320;FUN_8002ef8c;FUN_80035194;FUN_80036f3c;FUN_8003c890;FUN_8004b86c;FUN_800645e0;FUN_8007ccb4;FUN_8007dcd0;FUN_8007dea4;FUN_8009048c;FUN_800908a4;FUN_80093154,yes
0x80078578,0x80076534,mPushUnitMatrix,SPEC_PSXPC_N/MATHS.C,280,<;<,"76534(<), 78578(<)",mapped,0x80078578,FUN_80078578,36,,FUN_8002d320;FUN_8002ef8c;FUN_80035194;FUN_80036f3c;FUN_8003c890;FUN_8004b86c;FUN_800645e0;FUN_8007ccb4;FUN_8007dcd0;FUN_8007dea4;FUN_8009048c;FUN_800908a4;FUN_80093154,yes
0x800785d0,0x8007658c,mTranslateXYZ,SPEC_PSXPC/MATHS.C,194,<;<,"7658C(<), 785D0(<) (!)",mapped,0x800785d0,FUN_800785d0,272,,FUN_8002ef8c;FUN_80035194;FUN_80036b0c;FUN_8003caf4;FUN_800509f8;FUN_80064b1c;FUN_800790e0;FUN_800885f0;FUN_8008f97c;FUN_8009048c;FUN_800908a4;FUN_80090bf8;FUN_80092e10;FUN_80093154;FUN_8009323c,yes
